throughput,thermal_load,power_usage,storage_health,cooling_efficiency,material_availability,deadline_pressure,maintenance_health,machine_health,inventory_level,defect_rate,line_utilization,energy_cost,severity
84,81,83,91,88,93,40,87,86,75,10,70,61,CRITICAL
53,95,68,91,73,93,40,87,90,75,39,70,50,WARNING
83,76,68,91,86,93,40,87,90,75,8,70,50,NORMAL
84,72,62,91,88,93,23,87,90,75,5,58,50,NORMAL
84,76,77,91,88,93,40,87,86,75,5,70,54,NORMAL
98,72,80,91,88,93,57,87,90,62,5,70,50,NORMAL
84,60,68,91,96,93,40,87,90,75,4,70,50,NORMAL
60,100,68,91,67,93,40,87,90,75,23,70,50,WARNING
82,79,68,91,84,93,40,87,90,75,11,70,50,NORMAL
84,72,53,91,88,93,0,87,90,75,5,42,50,NORMAL
84,72,63,91,88,93,18,87,90,75,5,49,50,NORMAL
84,74,73,91,88,93,40,87,89,75,5,70,53,NORMAL
72,94,68,91,70,93,40,87,90,75,19,70,50,WARNING
84,72,53,91,88,93,11,87,90,75,5,51,50,NORMAL
68,72,68,91,88,46,40,87,90,44,5,70,50,NORMAL
84,66,68,91,93,93,40,87,90,75,3,70,50,NORMAL
84,72,54,91,88,93,5,87,90,75,5,50,50,NORMAL
84,72,51,91,88,93,20,87,90,75,5,47,50,NORMAL
84,89,92,91,88,93,40,87,78,75,10,70,75,CRITICAL
84,72,58,91,88,93,9,87,90,75,5,47,50,NORMAL
85,72,68,91,88,93,42,87,90,74,5,70,50,NORMAL
61,94,68,91,66,93,40,87,90,75,30,70,50,WARNING
72,72,68,91,88,56,40,87,90,42,5,70,50,NORMAL
84,72,67,91,88,93,38,87,90,75,5,68,50,NORMAL
89,72,73,91,88,93,50,87,90,61,5,70,50,NORMAL
100,72,87,91,88,93,71,87,90,35,5,70,50,WARNING
84,78,78,91,88,93,40,87,87,75,5,70,60,WARNING
84,84,100,91,88,93,40,87,76,75,10,70,85,CRITICAL
84,49,68,91,100,93,40,87,90,75,3,70,50,NORMAL
63,72,68,91,88,58,40,87,90,57,5,70,50,NORMAL
83,72,68,91,88,89,40,87,90,72,5,70,50,NORMAL
84,58,68,91,100,93,40,87,90,75,2,70,50,NORMAL
52,72,68,91,88,43,40,87,90,35,5,70,50,NORMAL
79,82,68,91,80,93,40,87,90,75,20,70,50,WARNING
81,79,68,91,81,93,40,87,90,75,8,70,50,NORMAL
84,72,56,91,88,93,17,87,90,75,5,42,50,NORMAL
84,72,58,91,88,93,20,87,90,75,5,56,50,NORMAL
84,61,68,91,93,93,40,87,90,75,2,70,50,NORMAL
57,100,68,91,63,93,40,87,90,75,29,70,50,WARNING
84,81,96,91,88,93,40,87,80,75,10,70,77,CRITICAL
86,72,70,91,88,93,44,87,90,72,5,70,50,NORMAL
83,75,68,91,87,93,40,87,90,75,6,70,50,NORMAL
86,72,70,91,88,93,44,87,90,72,5,70,50,NORMAL
84,42,68,91,100,93,40,87,90,75,0,70,50,NORMAL
77,72,68,91,88,76,40,87,90,65,5,70,50,NORMAL
84,77,78,91,88,93,40,87,84,75,5,70,60,NORMAL
98,72,76,91,88,93,61,87,90,63,5,70,50,NORMAL
99,72,80,91,88,93,60,87,90,53,5,70,50,NORMAL
84,72,64,91,88,93,35,87,90,75,5,65,50,NORMAL
77,80,68,91,77,93,40,87,90,75,16,70,50,NORMAL
59,72,68,91,88,49,40,87,90,54,5,70,50,NORMAL
71,72,68,91,88,78,40,87,90,54,5,70,50,NORMAL
84,64,68,91,93,93,40,87,90,75,4,70,50,NORMAL
54,72,68,91,88,50,40,87,90,41,5,70,50,NORMAL
89,72,84,91,88,93,78,87,90,29,5,70,50,WARNING
84,47,68,91,96,93,40,87,90,75,0,70,50,NORMAL
75,72,68,91,88,82,40,87,90,63,5,70,50,NORMAL
60,95,68,91,72,93,40,87,90,75,33,70,50,WARNING
84,53,68,91,96,93,40,87,90,75,3,70,50,NORMAL
90,72,72,91,88,93,54,87,90,70,5,70,50,NORMAL
76,93,68,91,72,93,40,87,90,75,18,70,50,WARNING
85,72,69,91,88,93,42,87,90,73,5,70,50,NORMAL
84,72,61,91,88,93,24,87,90,75,5,57,50,NORMAL
55,72,68,91,88,39,40,87,90,39,5,70,50,NORMAL
78,81,68,91,81,93,40,87,90,75,16,70,50,WARNING
84,72,56,91,88,93,12,87,90,75,5,42,50,NORMAL
84,72,58,91,88,93,15,87,90,75,5,44,50,NORMAL
62,72,68,91,88,59,40,87,90,30,5,70,50,NORMAL
84,87,94,91,88,93,40,87,71,75,10,70,83,CRITICAL
84,70,68,91,89,93,40,87,90,75,5,70,50,NORMAL
78,72,68,91,88,83,40,87,90,68,5,70,50,NORMAL
95,72,77,91,88,93,71,87,90,43,5,70,50,NORMAL
65,72,68,91,88,64,40,87,90,53,5,70,50,NORMAL
99,72,86,91,88,93,66,87,90,44,5,70,50,WARNING
84,75,79,91,88,93,40,87,85,75,5,70,61,NORMAL
84,72,58,91,88,93,22,87,90,75,5,51,50,NORMAL
84,45,68,91,100,93,40,87,90,75,2,70,50,NORMAL
64,100,68,91,66,93,40,87,90,75,20,70,50,WARNING
67,72,68,91,88,48,40,87,90,47,5,70,50,NORMAL
81,72,68,91,88,85,40,87,90,69,5,70,50,NORMAL
84,43,68,91,100,93,40,87,90,75,0,70,50,NORMAL
84,72,64,91,88,93,32,87,90,75,5,66,50,NORMAL
84,77,78,91,88,93,40,87,83,75,5,70,56,WARNING
50,72,68,91,88,49,40,87,90,43,5,70,50,NORMAL
71,72,68,91,88,78,40,87,90,60,5,70,50,NORMAL
61,100,68,91,63,93,40,87,90,75,33,70,50,WARNING
54,90,68,91,73,93,40,87,90,75,35,70,50,WARNING
63,87,68,91,76,93,40,87,90,75,26,70,50,WARNING
100,72,80,91,88,93,61,87,90,52,5,70,50,NORMAL
84,68,68,91,91,93,40,87,90,75,5,70,50,NORMAL
84,72,55,91,88,93,13,87,90,75,5,52,50,NORMAL
69,86,68,91,75,93,40,87,90,75,22,70,50,WARNING
73,72,68,91,88,66,40,87,90,54,5,70,50,NORMAL
84,72,53,91,88,93,19,87,90,75,5,44,50,NORMAL
82,76,68,91,85,93,40,87,90,75,8,70,50,NORMAL
83,72,68,91,88,90,40,87,90,71,5,70,50,NORMAL
82,75,68,91,86,93,40,87,90,75,7,70,50,NORMAL
84,74,75,91,88,93,40,87,87,75,5,70,56,NORMAL
84,90,100,91,88,93,40,87,63,75,10,70,70,CRITICAL
83,72,68,91,88,91,40,87,90,73,5,70,50,NORMAL
65,86,68,91,72,93,40,87,90,75,23,70,50,WARNING
84,55,68,91,100,93,40,87,90,75,0,70,50,NORMAL
83,72,68,91,88,91,40,87,90,74,5,70,50,NORMAL
84,85,100,91,88,93,40,87,70,75,10,70,74,CRITICAL
84,64,68,91,91,93,40,87,90,75,5,70,50,NORMAL
61,100,68,91,59,93,40,87,90,75,37,70,50,WARNING
92,72,77,91,88,93,54,87,90,54,5,70,50,NORMAL
58,89,68,91,78,93,40,87,90,75,30,70,50,WARNING
80,84,68,91,81,93,40,87,90,75,15,70,50,WARNING
84,90,100,91,88,93,40,87,74,75,10,70,78,CRITICAL
84,90,100,91,88,93,40,87,78,75,10,70,74,CRITICAL
84,72,41,91,88,93,0,87,90,75,5,50,50,NORMAL
93,72,79,91,88,93,65,87,90,52,5,70,50,NORMAL
78,72,68,91,88,85,40,87,90,70,5,70,50,NORMAL
84,77,77,91,88,93,40,87,85,75,5,70,56,NORMAL
84,86,95,91,88,93,40,87,81,75,10,70,82,CRITICAL
66,72,68,91,88,69,40,87,90,59,5,70,50,NORMAL
80,80,68,91,81,93,40,87,90,75,12,70,50,NORMAL
84,72,59,91,88,93,16,87,90,75,5,45,50,NORMAL
84,72,68,91,88,93,39,87,90,75,5,69,50,NORMAL
84,56,68,91,100,93,40,87,90,75,1,70,50,NORMAL
73,72,68,91,88,71,40,87,90,56,5,70,50,NORMAL
84,77,82,91,88,93,40,87,82,75,5,70,61,WARNING
89,72,75,91,88,93,48,87,90,65,5,70,50,NORMAL
84,53,68,91,100,93,40,87,90,75,2,70,50,NORMAL
79,72,68,91,88,81,40,87,90,60,5,70,50,NORMAL
61,93,68,91,74,93,40,87,90,75,31,70,50,WARNING
84,72,69,91,88,93,43,87,90,72,5,70,50,NORMAL
100,72,78,91,88,93,62,87,90,42,5,70,50,NORMAL
84,59,68,91,93,93,40,87,90,75,3,70,50,NORMAL
94,72,81,91,88,93,69,87,90,19,5,70,50,WARNING
100,72,77,91,88,93,81,87,90,40,5,70,60,NORMAL
66,72,68,91,88,47,40,87,90,46,5,70,50,NORMAL
84,72,63,91,88,93,20,87,90,75,5,55,50,NORMAL
84,80,88,91,88,93,40,87,81,75,5,70,65,WARNING
84,72,67,91,88,93,38,87,90,75,5,69,50,NORMAL
84,65,68,91,95,93,40,87,90,75,5,70,50,NORMAL
84,59,68,91,98,93,40,87,90,75,0,70,50,NORMAL
90,72,73,91,88,93,57,87,90,66,5,70,50,NORMAL
86,72,69,91,88,93,42,87,90,74,5,70,50,NORMAL
84,56,68,91,99,93,40,87,90,75,2,70,50,NORMAL
87,72,71,91,88,93,50,87,90,66,5,70,50,NORMAL
63,72,68,91,88,71,40,87,90,46,5,70,50,NORMAL
84,54,68,91,100,93,40,87,90,75,0,70,50,NORMAL
84,80,82,91,88,93,40,87,79,75,5,70,62,WARNING
84,72,65,91,88,93,34,87,90,75,5,65,50,NORMAL
100,72,80,91,88,93,63,87,90,56,5,70,50,NORMAL
84,72,59,91,88,93,18,87,90,75,5,54,50,NORMAL
84,50,68,91,100,93,40,87,90,75,3,70,50,NORMAL
84,73,68,91,87,93,40,87,90,75,5,70,50,NORMAL
89,72,71,91,88,93,47,87,90,69,5,70,50,NORMAL
84,68,68,91,89,93,40,87,90,75,5,70,50,NORMAL
83,73,68,91,87,93,40,87,90,75,5,70,50,NORMAL
84,72,56,91,88,93,24,87,90,75,5,57,50,NORMAL
78,72,68,91,88,80,40,87,90,60,5,70,50,NORMAL
88,72,72,91,88,93,49,87,90,67,5,70,50,NORMAL
79,82,68,91,79,93,40,87,90,75,18,70,50,WARNING
39,72,68,91,88,43,40,87,90,29,5,70,50,WARNING
84,54,68,91,100,93,40,87,90,75,4,70,50,NORMAL
68,89,68,91,79,93,40,87,90,75,24,70,50,WARNING
84,72,66,91,88,93,36,87,90,75,5,66,50,NORMAL
84,62,68,91,94,93,40,87,90,75,4,70,50,NORMAL
79,80,68,91,79,93,40,87,90,75,10,70,50,NORMAL
67,93,68,91,69,93,40,87,90,75,28,70,50,WARNING
80,72,68,91,88,89,40,87,90,72,5,70,50,NORMAL
100,72,85,91,88,93,77,87,90,40,5,70,50,WARNING
62,95,68,91,76,93,40,87,90,75,27,70,50,WARNING
84,75,77,91,88,93,40,87,83,75,5,70,58,NORMAL
84,72,63,91,88,93,27,87,90,75,5,63,50,NORMAL
84,72,60,91,88,93,29,87,90,75,5,63,50,NORMAL
84,72,44,91,88,93,0,87,90,75,5,42,50,NORMAL
84,72,58,91,88,93,0,87,90,75,5,48,50,NORMAL
79,76,68,91,82,93,40,87,90,75,10,70,50,NORMAL
57,72,68,91,88,57,40,87,90,37,5,70,50,NORMAL
60,72,68,91,88,52,40,87,90,30,5,70,50,NORMAL
83,72,68,91,88,91,40,87,90,73,5,70,50,NORMAL
90,72,72,91,88,93,56,87,90,66,5,70,50,NORMAL
76,83,68,91,80,93,40,87,90,75,13,70,50,WARNING
69,72,68,91,88,71,40,87,90,59,5,70,50,NORMAL
93,72,76,91,88,93,65,87,90,49,5,70,50,NORMAL
78,82,68,91,76,93,40,87,90,75,19,70,50,WARNING
80,80,68,91,85,93,40,87,90,75,7,70,50,NORMAL
63,100,68,91,73,93,40,87,90,75,29,70,50,WARNING
60,72,68,91,88,39,40,87,90,48,5,70,50,NORMAL
65,83,68,91,81,93,40,87,90,75,21,70,50,WARNING
87,72,70,91,88,93,49,87,90,67,5,70,50,NORMAL
84,72,63,91,88,93,25,87,90,75,5,56,50,NORMAL
85,72,69,91,88,93,43,87,90,73,5,70,50,NORMAL
88,72,70,91,88,93,46,87,90,69,5,70,50,NORMAL
62,72,68,91,88,65,40,87,90,33,5,70,50,NORMAL
84,50,68,91,100,93,40,87,90,75,2,70,50,NORMAL
84,72,64,91,88,93,32,87,90,75,5,63,50,NORMAL
84,74,72,91,88,93,40,87,88,75,5,70,53,NORMAL
61,72,68,91,88,57,40,87,90,37,5,70,50,NORMAL
54,96,68,91,64,93,40,87,90,75,32,70,50,WARNING
77,72,68,91,88,77,40,87,90,59,5,70,50,NORMAL
84,78,91,91,88,93,40,87,81,75,5,70,69,WARNING
84,64,68,91,93,93,40,87,90,75,4,70,50,NORMAL
75,72,68,91,88,72,40,87,90,62,5,70,50,NORMAL
84,82,91,91,88,93,40,87,74,75,10,70,71,CRITICAL
84,65,68,91,92,93,40,87,90,75,3,70,50,NORMAL
84,72,47,91,88,93,10,87,90,75,5,49,50,NORMAL
75,72,68,91,88,75,40,87,90,53,5,70,50,NORMAL
84,55,68,91,97,93,40,87,90,75,2,70,50,NORMAL
84,72,53,91,88,93,20,87,90,75,5,59,50,NORMAL
98,72,75,91,88,93,64,87,90,50,5,70,50,NORMAL
95,72,78,91,88,93,59,87,90,62,5,70,50,NORMAL
87,72,71,91,88,93,47,87,90,63,5,70,50,NORMAL
84,72,60,91,88,93,17,87,90,75,5,57,50,NORMAL
61,100,68,91,65,93,40,87,90,75,27,70,50,WARNING
84,80,100,91,88,93,40,87,70,75,5,70,66,WARNING
84,87,96,91,88,93,40,87,80,75,10,70,75,CRITICAL
64,72,68,91,88,64,40,87,90,56,5,70,50,NORMAL
99,72,83,91,88,93,74,87,90,46,5,70,50,WARNING
84,83,98,91,88,93,40,87,70,75,10,70,80,CRITICAL
84,71,68,91,88,93,40,87,90,75,5,70,50,NORMAL
82,72,68,91,88,88,40,87,90,72,5,70,50,NORMAL
99,72,85,91,88,93,75,87,90,44,5,70,50,WARNING
84,83,99,91,88,93,40,87,84,75,10,70,63,CRITICAL
70,72,68,91,88,66,40,87,90,59,5,70,50,NORMAL
84,74,76,91,88,93,40,87,88,75,5,70,54,NORMAL
83,75,68,91,83,93,40,87,90,75,10,70,50,NORMAL
84,61,68,91,100,93,40,87,90,75,3,70,50,NORMAL
79,82,68,91,79,93,40,87,90,75,20,70,50,WARNING
84,72,55,91,88,93,13,87,90,75,5,49,50,NORMAL
100,72,86,91,88,93,77,87,90,35,5,70,50,WARNING
84,72,65,91,88,93,29,87,90,75,5,60,50,NORMAL
84,49,68,91,100,93,40,87,90,75,4,70,50,NORMAL
84,79,92,91,88,93,40,87,80,75,5,70,64,WARNING
84,47,68,91,100,93,40,87,90,75,2,70,50,NORMAL
84,86,100,91,88,93,40,87,78,75,10,70,76,CRITICAL
100,72,92,91,88,93,80,87,90,45,5,70,50,WARNING
84,55,68,91,98,93,40,87,90,75,1,70,50,NORMAL
84,50,68,91,100,93,40,87,90,75,1,70,50,NORMAL
100,72,87,91,88,93,73,87,90,39,5,70,50,WARNING
84,94,100,91,88,93,40,87,68,75,10,70,78,CRITICAL
100,72,82,91,88,93,86,87,90,51,5,70,60,WARNING
82,72,68,91,88,91,40,87,90,73,5,70,50,NORMAL
84,72,51,91,88,93,6,87,90,75,5,38,50,NORMAL
84,92,100,91,88,93,40,87,82,75,10,70,72,CRITICAL
84,66,68,91,92,93,40,87,90,75,4,70,50,NORMAL
68,91,68,91,73,93,40,87,90,75,19,70,50,WARNING
65,93,68,91,68,93,40,87,90,75,31,70,50,WARNING
84,72,48,91,88,93,13,87,90,75,5,51,50,NORMAL
84,34,68,91,100,93,40,87,90,75,0,70,50,NORMAL
84,72,65,91,88,93,33,87,90,75,5,61,50,NORMAL
84,72,67,91,88,93,38,87,90,75,5,68,50,NORMAL
60,96,68,91,74,93,40,87,90,75,26,70,50,WARNING
71,72,68,91,88,71,40,87,90,48,5,70,50,NORMAL
84,85,100,91,88,93,40,87,81,75,10,70,69,CRITICAL
84,69,68,91,89,93,40,87,90,75,5,70,50,NORMAL
99,72,75,91,88,93,67,87,90,45,5,70,50,NORMAL
84,42,68,91,98,93,40,87,90,75,0,70,50,NORMAL
74,72,68,91,88,72,40,87,90,57,5,70,50,NORMAL
98,72,82,91,88,93,61,87,90,47,5,70,50,WARNING
84,72,57,91,88,93,20,87,90,75,5,55,50,NORMAL
65,72,68,91,88,33,40,87,90,46,5,70,50,NORMAL
84,75,76,91,88,93,40,87,83,75,5,70,58,NORMAL
70,72,68,91,88,70,40,87,90,41,5,70,50,NORMAL
84,53,68,91,100,93,40,87,90,75,1,70,50,NORMAL
84,76,77,91,88,93,40,87,87,75,5,70,54,NORMAL
84,67,68,91,94,93,40,87,90,75,5,70,50,NORMAL
62,100,68,91,68,93,40,87,90,75,34,70,50,WARNING
83,72,68,91,88,90,40,87,90,72,5,70,50,NORMAL
86,72,70,91,88,93,44,87,90,69,5,70,50,NORMAL
84,59,68,91,95,93,40,87,90,75,1,70,50,NORMAL
84,72,67,91,88,93,35,87,90,75,5,67,50,NORMAL
84,50,68,91,100,93,40,87,90,75,4,70,50,NORMAL
59,72,68,91,88,49,40,87,90,46,5,70,50,NORMAL
84,38,68,91,98,93,40,87,90,75,0,70,50,NORMAL
84,72,63,91,88,93,28,87,90,75,5,60,50,NORMAL
84,72,47,91,88,93,5,87,90,75,5,40,50,NORMAL
84,72,45,91,88,93,0,87,90,75,5,49,50,NORMAL
84,72,62,91,88,93,12,87,90,75,5,53,50,NORMAL
64,72,68,91,88,62,40,87,90,51,5,70,50,NORMAL
61,72,68,91,88,54,40,87,90,54,5,70,50,NORMAL
64,84,68,91,80,93,40,87,90,75,24,70,50,WARNING
77,72,68,91,88,82,40,87,90,68,5,70,50,NORMAL
84,69,68,91,91,93,40,87,90,75,5,70,50,NORMAL
82,78,68,91,84,93,40,87,90,75,8,70,50,NORMAL
90,72,71,91,88,93,50,87,90,67,5,70,50,NORMAL
84,93,100,91,88,93,40,87,79,75,10,70,73,CRITICAL
92,72,74,91,88,93,70,87,90,47,5,70,50,NORMAL
84,72,55,91,88,93,17,87,90,75,5,54,50,NORMAL
84,72,66,91,88,93,37,87,90,75,5,68,50,NORMAL
100,72,92,91,88,93,85,87,90,53,5,70,60,WARNING
84,72,48,91,88,93,11,87,90,75,5,57,50,NORMAL
84,50,68,91,100,93,40,87,90,75,2,70,50,NORMAL
84,72,53,91,88,93,15,87,90,75,5,54,50,NORMAL
84,83,97,91,88,93,40,87,84,75,10,70,76,CRITICAL
53,72,68,91,88,39,40,87,90,38,5,70,50,NORMAL
84,80,92,91,88,93,40,87,82,75,5,70,71,WARNING
84,56,68,91,99,93,40,87,90,75,2,70,50,NORMAL
84,72,67,91,88,93,38,87,90,75,5,69,50,NORMAL
84,66,68,91,93,93,40,87,90,75,4,70,50,NORMAL
76,90,68,91,76,93,40,87,90,75,17,70,50,WARNING
78,80,68,91,79,93,40,87,90,75,11,70,50,NORMAL
84,87,100,91,88,93,40,87,68,75,10,70,70,CRITICAL
84,56,68,91,100,93,40,87,90,75,1,70,50,NORMAL
84,72,48,91,88,93,8,87,90,75,5,31,50,NORMAL
98,72,82,91,88,93,66,87,90,40,5,70,50,WARNING
84,72,59,91,88,93,11,87,90,75,5,50,50,NORMAL
87,72,70,91,88,93,47,87,90,66,5,70,50,NORMAL
70,72,68,91,88,78,40,87,90,61,5,70,50,NORMAL
45,72,68,91,88,48,40,87,90,32,5,70,50,WARNING
53,72,68,91,88,46,40,87,90,49,5,70,50,NORMAL
84,72,65,91,88,93,36,87,90,75,5,66,50,NORMAL
100,72,82,91,88,93,94,87,90,48,5,70,60,WARNING
80,80,68,91,83,93,40,87,90,75,13,70,50,NORMAL
81,72,68,91,88,86,40,87,90,67,5,70,50,NORMAL
84,43,68,91,100,93,40,87,90,75,0,70,50,NORMAL
84,89,93,91,88,93,40,87,78,75,10,70,72,CRITICAL
71,72,68,91,88,47,40,87,90,49,5,70,50,NORMAL
94,72,80,91,88,93,69,87,90,60,5,70,50,NORMAL
84,69,68,91,92,93,40,87,90,75,4,70,50,NORMAL
86,72,71,91,88,93,46,87,90,69,5,70,50,NORMAL
84,64,68,91,92,93,40,87,90,75,3,70,50,NORMAL
78,85,68,91,82,93,40,87,90,75,20,70,50,WARNING
85,72,69,91,88,93,45,87,90,70,5,70,50,NORMAL
75,72,68,91,88,73,40,87,90,58,5,70,50,NORMAL
93,72,75,91,88,93,58,87,90,55,5,70,50,NORMAL
49,72,68,91,88,32,40,87,90,23,5,70,50,WARNING
73,72,68,91,88,62,40,87,90,56,5,70,50,NORMAL
88,72,71,91,88,93,49,87,90,71,5,70,50,NORMAL
84,61,68,91,91,93,40,87,90,75,3,70,50,NORMAL
84,72,61,91,88,93,19,87,90,75,5,56,50,NORMAL
71,72,68,91,88,64,40,87,90,55,5,70,50,NORMAL
84,93,96,91,88,93,40,87,62,75,10,70,88,CRITICAL
84,82,100,91,88,93,40,87,75,75,10,70,70,CRITICAL
84,56,68,91,100,93,40,87,90,75,1,70,50,NORMAL
84,85,98,91,88,93,40,87,80,75,10,70,70,CRITICAL
86,72,70,91,88,93,44,87,90,71,5,70,50,NORMAL
84,66,68,91,93,93,40,87,90,75,4,70,50,NORMAL
84,66,68,91,91,93,40,87,90,75,3,70,50,NORMAL
80,77,68,91,83,93,40,87,90,75,8,70,50,NORMAL
42,72,68,91,88,43,40,87,90,25,5,70,50,WARNING
81,72,68,91,88,82,40,87,90,69,5,70,50,NORMAL
91,72,72,91,88,93,49,87,90,62,5,70,50,NORMAL
78,72,68,91,88,83,40,87,90,68,5,70,50,NORMAL
76,83,68,91,80,93,40,87,90,75,20,70,50,WARNING
84,81,86,91,88,93,40,87,81,75,10,70,69,CRITICAL
84,78,87,91,88,93,40,87,79,75,5,70,61,WARNING
84,36,68,91,97,93,40,87,90,75,2,70,50,NORMAL
84,57,68,91,100,93,40,87,90,75,4,70,50,NORMAL
84,72,68,91,88,93,37,87,90,75,5,69,50,NORMAL
84,72,51,91,88,93,12,87,90,75,5,50,50,NORMAL
100,72,84,91,88,93,83,87,90,54,5,70,60,WARNING
93,72,78,91,88,93,75,87,90,60,5,70,50,NORMAL
84,91,100,91,88,93,40,87,71,75,10,70,86,CRITICAL
85,72,68,91,88,93,42,87,90,72,5,70,50,NORMAL
60,100,68,91,70,93,40,87,90,75,20,70,50,WARNING
84,54,68,91,93,93,40,87,90,75,2,70,50,NORMAL
64,72,68,91,88,32,40,87,90,36,5,70,50,NORMAL
75,72,68,91,88,83,40,87,90,62,5,70,50,NORMAL
100,72,86,91,88,93,75,87,90,53,5,70,50,WARNING
58,100,68,91,60,93,40,87,90,75,32,70,50,WARNING
84,72,50,91,88,93,18,87,90,75,5,55,50,NORMAL
84,72,56,91,88,93,11,87,90,75,5,36,50,NORMAL
84,72,49,91,88,93,12,87,90,75,5,42,50,NORMAL
84,72,55,91,88,93,17,87,90,75,5,55,50,NORMAL
84,72,68,91,88,93,37,87,90,75,5,68,50,NORMAL
72,93,68,91,78,93,40,87,90,75,18,70,50,WARNING
84,86,94,91,88,93,40,87,67,75,10,70,73,CRITICAL
88,72,73,91,88,93,50,87,90,59,5,70,50,NORMAL
52,72,68,91,88,37,40,87,90,32,5,70,50,WARNING
84,72,67,91,88,93,39,87,90,75,5,69,50,NORMAL
100,72,83,91,88,93,59,87,90,45,5,70,50,WARNING
80,72,68,91,88,86,40,87,90,72,5,70,50,NORMAL
84,53,68,91,97,93,40,87,90,75,1,70,50,NORMAL
84,72,69,91,88,93,40,87,89,75,5,70,52,NORMAL
84,72,43,91,88,93,6,87,90,75,5,36,50,NORMAL
80,87,68,91,82,93,40,87,90,75,16,70,50,WARNING
62,100,68,91,68,93,40,87,90,75,40,70,50,WARNING
84,83,92,91,88,93,40,87,75,75,10,70,65,CRITICAL
95,72,77,91,88,93,59,87,90,57,5,70,50,NORMAL
84,72,66,91,88,93,32,87,90,75,5,60,50,NORMAL
84,72,66,91,88,93,37,87,90,75,5,68,50,NORMAL
84,72,54,91,88,93,0,87,90,75,5,48,50,NORMAL
84,94,100,91,88,93,40,87,76,75,10,70,72,CRITICAL
84,72,37,91,88,93,0,87,90,75,5,31,50,NORMAL
61,91,68,91,69,93,40,87,90,75,24,70,50,WARNING
100,72,85,91,88,93,76,87,90,44,5,70,50,WARNING
80,72,68,91,88,89,40,87,90,69,5,70,50,NORMAL
100,72,85,91,88,93,77,87,90,58,5,70,50,WARNING
84,72,53,91,88,93,16,87,90,75,5,51,50,NORMAL
96,72,85,91,88,93,74,87,90,29,5,70,50,WARNING
84,72,62,91,88,93,31,87,90,75,5,64,50,NORMAL
84,78,75,91,88,93,40,87,83,75,5,70,55,NORMAL
86,72,71,91,88,93,44,87,90,68,5,70,50,NORMAL
84,60,68,91,97,93,40,87,90,75,4,70,50,NORMAL
54,72,68,91,88,43,40,87,90,36,5,70,50,NORMAL
84,72,53,91,88,93,0,87,90,75,5,47,50,NORMAL
84,78,76,91,88,93,40,87,82,75,5,70,56,NORMAL
84,71,68,91,89,93,40,87,90,75,5,70,50,NORMAL
84,72,52,91,88,93,15,87,90,75,5,47,50,NORMAL
73,97,68,91,74,93,40,87,90,75,18,70,50,WARNING
84,49,68,91,100,93,40,87,90,75,0,70,50,NORMAL
84,89,100,91,88,93,40,87,65,75,10,70,83,CRITICAL
84,79,97,91,88,93,40,87,71,75,5,70,75,WARNING
84,36,68,91,100,93,40,87,90,75,0,70,50,NORMAL
92,72,76,91,88,93,70,87,90,58,5,70,50,NORMAL
84,82,94,91,88,93,40,87,76,75,10,70,81,CRITICAL
58,72,68,91,88,37,40,87,90,40,5,70,50,NORMAL
84,65,68,91,91,93,40,87,90,75,4,70,50,NORMAL
84,72,42,91,88,93,11,87,90,75,5,39,50,NORMAL
93,72,75,91,88,93,56,87,90,62,5,70,50,NORMAL
63,89,68,91,65,93,40,87,90,75,33,70,50,WARNING
84,72,62,91,88,93,27,87,90,75,5,64,50,NORMAL
100,72,78,91,88,93,63,87,90,56,5,70,50,NORMAL
57,96,68,91,72,93,40,87,90,75,27,70,50,WARNING
84,87,99,91,88,93,40,87,75,75,10,70,76,CRITICAL
84,51,68,91,93,93,40,87,90,75,2,70,50,NORMAL
83,74,68,91,86,93,40,87,90,75,6,70,50,NORMAL
88,72,69,91,88,93,46,87,90,72,5,70,50,NORMAL
84,75,76,91,88,93,40,87,83,75,5,70,60,NORMAL
84,96,98,91,88,93,40,87,74,75,10,70,72,CRITICAL
59,72,68,91,88,67,40,87,90,38,5,70,50,NORMAL
76,72,68,91,88,79,40,87,90,69,5,70,50,NORMAL
84,44,68,91,100,93,40,87,90,75,0,70,50,NORMAL
76,82,68,91,83,93,40,87,90,75,19,70,50,WARNING
84,72,64,91,88,93,36,87,90,75,5,67,50,NORMAL
100,72,92,91,88,93,88,87,90,53,5,70,60,WARNING
84,62,68,91,96,93,40,87,90,75,3,70,50,NORMAL
84,58,68,91,93,93,40,87,90,75,4,70,50,NORMAL
84,50,68,91,97,93,40,87,90,75,0,70,50,NORMAL
79,90,68,91,80,93,40,87,90,75,16,70,50,WARNING
34,72,68,91,88,42,40,87,90,28,5,70,50,WARNING
58,98,68,91,64,93,40,87,90,75,30,70,50,WARNING
82,75,68,91,86,93,40,87,90,75,7,70,50,NORMAL
84,49,68,91,100,93,40,87,90,75,4,70,50,NORMAL
84,89,100,91,88,93,40,87,76,75,10,70,73,CRITICAL
85,72,69,91,88,93,43,87,90,71,5,70,50,NORMAL
55,98,68,91,68,93,40,87,90,75,22,70,50,WARNING
84,45,68,91,97,93,40,87,90,75,0,70,50,NORMAL
84,76,81,91,88,93,40,87,80,75,5,70,60,WARNING
82,75,68,91,86,93,40,87,90,75,8,70,50,NORMAL
